Date,CAD_Assets,CAD_Liabilities,Net_Exposure_CAD
2022-04-17,1033233.0607207583,200000,833233.0607207583
2022-04-18,1022860.1971631416,200000,822860.1971631416
2022-04-19,1028047.2248761792,200000,828047.2248761792
2022-04-20,1034683.3734763564,200000,834683.3734763564
2022-04-21,1024460.1647777375,200000,824460.1647777375
2022-04-22,1032218.9633697533,200000,832218.9633697533
2022-04-23,1023987.8265011396,200000,823987.8265011396
2022-04-24,1033122.4472517606,200000,833122.4472517606
2022-04-25,1030631.651743442,200000,830631.651743442
2022-04-26,1022753.7618907384,200000,822753.7618907384
2022-04-27,1036672.6795578883,200000,836672.6795578883
2022-04-28,1027195.5867169487,200000,827195.5867169487
2022-04-29,1026836.8442312034,200000,826836.8442312034
2022-04-30,1031910.5142177666,200000,831910.5142177666
2022-05-01,1036670.4167940919,200000,836670.4167940919
2022-05-02,1025867.6827673928,200000,825867.6827673928
2022-05-03,1031274.752926861,200000,831274.752926861
2022-05-04,1033129.9979946106,200000,833129.9979946106
2022-05-05,1034471.0053446098,200000,834471.0053446098
2022-05-06,1031907.2469000168,200000,831907.2469000168
2022-05-07,1029209.4617435505,200000,829209.4617435505
2022-05-08,1026926.2116510599,200000,826926.2116510599
2022-05-09,1031514.4439848718,200000,831514.4439848718
2022-05-10,1025742.5913250485,200000,825742.5913250485
2022-05-11,1016516.0957828399,200000,816516.0957828399
2022-05-12,1033325.2090364377,200000,833325.2090364377
2022-05-13,1035681.6460364169,200000,835681.6460364169
2022-05-14,1019366.8714686132,200000,819366.8714686132
2022-05-15,1026152.4419381091,200000,826152.4419381091
2022-05-16,1034316.4285820213,200000,834316.4285820213
2022-05-17,1041527.6964408903,200000,841527.6964408903
2022-05-18,1031363.7494460453,200000,831363.7494460453
2022-05-19,1027639.3280168591,200000,827639.3280168591
2022-05-20,1030384.4223328169,200000,830384.4223328169
2022-05-21,1038192.8484494186,200000,838192.8484494186
2022-05-22,1028108.2072733913,200000,828108.2072733913
2022-05-23,1027361.6299510993,200000,827361.6299510993
2022-05-24,1028963.4341887768,200000,828963.4341887768
2022-05-25,1026630.0705737299,200000,826630.0705737299
2022-05-26,1032029.6270103338,200000,832029.6270103338
2022-05-27,1039559.2295380443,200000,839559.2295380443
2022-05-28,1033070.795426613,200000,833070.795426613
2022-05-29,1030213.1933657379,200000,830213.1933657379
2022-05-30,1030035.466347128,200000,830035.466347128
2022-05-31,1023698.1304635591,200000,823698.1304635591
2022-06-01,1035949.1952081145,200000,835949.1952081145
2022-06-02,1031164.0221526512,200000,831164.0221526512
2022-06-03,1030670.3703850985,200000,830670.3703850985
2022-06-04,1047557.8696076125,200000,847557.8696076125
2022-06-05,1033105.6581255529,200000,833105.6581255529
2022-06-06,1027872.5001485852,200000,827872.5001485852
2022-06-07,1029519.2292333698,200000,829519.2292333698
2022-06-08,1037412.8075757178,200000,837412.8075757178
2022-06-09,1032256.4928977593,200000,832256.4928977593
2022-06-10,1024518.3127688201,200000,824518.3127688201
2022-06-11,1036325.4091486194,200000,836325.4091486194
2022-06-12,1028408.1058633849,200000,828408.1058633849
2022-06-13,1041134.8769875041,200000,841134.8769875041
2022-06-14,1037188.1902503261,200000,837188.1902503261
2022-06-15,1029570.9022587955,200000,829570.9022587955
2022-06-16,1038232.1553611013,200000,838232.1553611013
2022-06-17,1032185.9129203992,200000,832185.9129203992
2022-06-18,1036130.0655587098,200000,836130.0655587098
2022-06-19,1034309.4230849075,200000,834309.4230849075
2022-06-20,1027673.5375388172,200000,827673.5375388172
2022-06-21,1028707.1334675207,200000,828707.1334675207
2022-06-22,1037094.2485323503,200000,837094.2485323503
2022-06-23,1030290.1295992483,200000,830290.1295992483
2022-06-24,1029965.3257589075,200000,829965.3257589075
2022-06-25,1027227.5169937072,200000,827227.5169937072
2022-06-26,1034140.6870337577,200000,834140.6870337577
2022-06-27,1042354.8781173425,200000,842354.8781173425
2022-06-28,1026724.1507651919,200000,826724.1507651919
2022-06-29,1032202.4744351635,200000,832202.4744351635
2022-06-30,1039162.0417442133,200000,839162.0417442133
2022-07-01,1031722.2938262441,200000,831722.2938262441
2022-07-02,1034401.9215790578,200000,834401.9215790578
2022-07-03,1026847.6567724112,200000,826847.6567724112
2022-07-04,1034320.7217145202,200000,834320.7217145202
2022-07-05,1031263.0267187958,200000,831263.0267187958
2022-07-06,1037146.9598375543,200000,837146.9598375543
2022-07-07,1038174.8019323152,200000,838174.8019323152
2022-07-08,1045205.251699921,200000,845205.251699921
2022-07-09,1035175.1611712322,200000,835175.1611712322
2022-07-10,1033925.5387034117,200000,833925.5387034117
2022-07-11,1033288.040443724,200000,833288.040443724
2022-07-12,1030569.8492871203,200000,830569.8492871203
2022-07-13,1034047.6617838186,200000,834047.6617838186
2022-07-14,1030897.7973311516,200000,830897.7973311516
2022-07-15,1033236.6710785312,200000,833236.6710785312
2022-07-16,1039001.9156905594,200000,839001.9156905594
2022-07-17,1027400.7770014579,200000,827400.7770014579
2022-07-18,1038152.4444488378,200000,838152.4444488378
2022-07-19,1039058.1887952284,200000,839058.1887952284
2022-07-20,1031901.83263891,200000,831901.83263891
2022-07-21,1021902.462594159,200000,821902.462594159
2022-07-22,1029492.1889690663,200000,829492.1889690663
2022-07-23,1039035.8334526804,200000,839035.8334526804
2022-07-24,1032456.0822237169,200000,832456.0822237169
2022-07-25,1027593.4731890733,200000,827593.4731890733
2022-07-26,1030085.6715597431,200000,830085.6715597431
2022-07-27,1036832.2081137435,200000,836832.2081137435
2022-07-28,1035382.337637564,200000,835382.337637564
2022-07-29,1031473.5711160451,200000,831473.5711160451
2022-07-30,1030853.6713681567,200000,830853.6713681567
2022-07-31,1030748.5644973475,200000,830748.5644973475
2022-08-01,1028114.8661354105,200000,828114.8661354105
2022-08-02,1040823.3573205867,200000,840823.3573205867
2022-08-03,1031154.4383425192,200000,831154.4383425192
2022-08-04,1038871.3951080398,200000,838871.3951080398
2022-08-05,1040411.7445788612,200000,840411.7445788612
2022-08-06,1037816.2806253252,200000,837816.2806253252
2022-08-07,1030686.1863863316,200000,830686.1863863316
2022-08-08,1034882.5002169413,200000,834882.5002169413
2022-08-09,1032762.4335486401,200000,832762.4335486401
2022-08-10,1028384.4640922806,200000,828384.4640922806
2022-08-11,1034544.3316198756,200000,834544.3316198756
2022-08-12,1027046.8980708051,200000,827046.8980708051
2022-08-13,1038900.0557842484,200000,838900.0557842484
2022-08-14,1030658.1341707851,200000,830658.1341707851
2022-08-15,1034006.5807519777,200000,834006.5807519777
2022-08-16,1034436.7836456806,200000,834436.7836456806
2022-08-17,1031745.381234766,200000,831745.381234766
2022-08-18,1035992.9369259992,200000,835992.9369259992
2022-08-19,1030704.5114508467,200000,830704.5114508467
2022-08-20,1037455.078036582,200000,837455.078036582
2022-08-21,1026388.2549633986,200000,826388.2549633986
2022-08-22,1033769.6130777008,200000,833769.6130777008
2022-08-23,1042851.9219905966,200000,842851.9219905966
2022-08-24,1028175.1821876138,200000,828175.1821876138
2022-08-25,1029807.6757733539,200000,829807.6757733539
2022-08-26,1035785.5016896091,200000,835785.5016896091
2022-08-27,1034133.4331663491,200000,834133.4331663491
2022-08-28,1035008.2365683554,200000,835008.2365683554
2022-08-29,1035720.5835380623,200000,835720.5835380623
2022-08-30,1036467.8170454693,200000,836467.8170454693
2022-08-31,1038862.270727778,200000,838862.270727778
2022-09-01,1035382.4266179759,200000,835382.4266179759
2022-09-02,1032146.6068755771,200000,832146.6068755771
2022-09-03,1036735.32547002,200000,836735.32547002
2022-09-04,1042891.4284538189,200000,842891.4284538189
2022-09-05,1032748.4118627664,200000,832748.4118627664
2022-09-06,1028558.4958866625,200000,828558.4958866625
2022-09-07,1038986.107571787,200000,838986.107571787
2022-09-08,1032868.3602209206,200000,832868.3602209206
2022-09-09,1022626.4801259548,200000,822626.4801259548
2022-09-10,1037746.4980571136,200000,837746.4980571136
2022-09-11,1030852.3105569284,200000,830852.3105569284
2022-09-12,1033095.8468905137,200000,833095.8468905137
2022-09-13,1035227.976770216,200000,835227.976770216
2022-09-14,1034540.1353316028,200000,834540.1353316028
2022-09-15,1037154.457833739,200000,837154.457833739
2022-09-16,1031449.3287105311,200000,831449.3287105311
2022-09-17,1036211.8513695973,200000,836211.8513695973
2022-09-18,1032368.1508061336,200000,832368.1508061336
2022-09-19,1037379.4984138273,200000,837379.4984138273
2022-09-20,1036781.8452447915,200000,836781.8452447915
2022-09-21,1029047.3761298397,200000,829047.3761298397
2022-09-22,1039174.0420362742,200000,839174.0420362742
2022-09-23,1031083.8760451654,200000,831083.8760451654
2022-09-24,1037823.5440774778,200000,837823.5440774778
2022-09-25,1035639.2534684152,200000,835639.2534684152
2022-09-26,1043013.2971007206,200000,843013.2971007206
2022-09-27,1032724.6106202222,200000,832724.6106202222
2022-09-28,1032114.9183668268,200000,832114.9183668268
2022-09-29,1033783.9661333157,200000,833783.9661333157
2022-09-30,1032384.7270639194,200000,832384.7270639194
2022-10-01,1037919.8973031375,200000,837919.8973031375
2022-10-02,1025858.1965665808,200000,825858.1965665808
2022-10-03,1028690.8993283684,200000,828690.8993283684
2022-10-04,1028639.8586315407,200000,828639.8586315407
2022-10-05,1038749.973014641,200000,838749.973014641
2022-10-06,1042571.0637330192,200000,842571.0637330192
2022-10-07,1033515.3125927587,200000,833515.3125927587
2022-10-08,1033213.0118848324,200000,833213.0118848324
2022-10-09,1034426.9431316849,200000,834426.9431316849
2022-10-10,1039905.6356444964,200000,839905.6356444964
2022-10-11,1029479.040275839,200000,829479.040275839
2022-10-12,1035327.2126758023,200000,835327.2126758023
2022-10-13,1039030.917726377,200000,839030.917726377
2022-10-14,1036679.9622425005,200000,836679.9622425005
2022-10-15,1035141.9612911314,200000,835141.9612911314
2022-10-16,1039218.84548631,200000,839218.84548631
2022-10-17,1020717.0153738145,200000,820717.0153738145
2022-10-18,1037642.1152518017,200000,837642.1152518017
2022-10-19,1031001.9220538465,200000,831001.9220538465
2022-10-20,1025138.6978005378,200000,825138.6978005378
2022-10-21,1036867.4370977815,200000,836867.4370977815
2022-10-22,1041199.2786413077,200000,841199.2786413077
2022-10-23,1033663.305157691,200000,833663.305157691
2022-10-24,1039134.4822821806,200000,839134.4822821806
2022-10-25,1042451.0626514456,200000,842451.0626514456
2022-10-26,1040983.8054447591,200000,840983.8054447591
2022-10-27,1042628.6176390323,200000,842628.6176390323
2022-10-28,1038158.9942628712,200000,838158.9942628712
2022-10-29,1034845.0868173562,200000,834845.0868173562
2022-10-30,1026477.6513786989,200000,826477.6513786989
2022-10-31,1033276.7298128714,200000,833276.7298128714
2022-11-01,1030310.3710922766,200000,830310.3710922766
2022-11-02,1045400.8794716832,200000,845400.8794716832
2022-11-03,1033686.2986373688,200000,833686.2986373688
2022-11-04,1035201.3135487895,200000,835201.3135487895
2022-11-05,1037362.2782104058,200000,837362.2782104058
2022-11-06,1034842.4253774022,200000,834842.4253774022
2022-11-07,1043119.2301630302,200000,843119.2301630302
2022-11-08,1031550.2899675407,200000,831550.2899675407
2022-11-09,1035656.1358677355,200000,835656.1358677355
2022-11-10,1030990.3074783955,200000,830990.3074783955
2022-11-11,1028122.1096661187,200000,828122.1096661187
2022-11-12,1031682.9385830322,200000,831682.9385830322
2022-11-13,1034576.1618676531,200000,834576.1618676531
2022-11-14,1032634.3965456453,200000,832634.3965456453
2022-11-15,1031338.3645841988,200000,831338.3645841988
2022-11-16,1027788.4439805454,200000,827788.4439805454
2022-11-17,1034424.0652510975,200000,834424.0652510975
2022-11-18,1027335.5530594225,200000,827335.5530594225
2022-11-19,1038678.996563362,200000,838678.996563362
2022-11-20,1035310.4773249229,200000,835310.4773249229
2022-11-21,1027630.0828782623,200000,827630.0828782623
2022-11-22,1033391.356805674,200000,833391.356805674
2022-11-23,1031196.1819783068,200000,831196.1819783068
2022-11-24,1036572.3983736922,200000,836572.3983736922
2022-11-25,1041698.3398670484,200000,841698.3398670484
2022-11-26,1025639.7871040405,200000,825639.7871040405
2022-11-27,1035610.3416633428,200000,835610.3416633428
2022-11-28,1034254.1091051089,200000,834254.1091051089
2022-11-29,1038431.0352805309,200000,838431.0352805309
2022-11-30,1036159.8798548034,200000,836159.8798548034
2022-12-01,1031353.6118702574,200000,831353.6118702574
2022-12-02,1033537.7506659549,200000,833537.7506659549
2022-12-03,1031172.452875607,200000,831172.452875607
2022-12-04,1040552.1796679539,200000,840552.1796679539
2022-12-05,1035298.264033657,200000,835298.264033657
2022-12-06,1044717.2210343989,200000,844717.2210343989
2022-12-07,1034927.5253518972,200000,834927.5253518972
2022-12-08,1031708.3574017545,200000,831708.3574017545
2022-12-09,1027701.3810885791,200000,827701.3810885791
2022-12-10,1026273.8164857,200000,826273.8164857
2022-12-11,1027388.3969672887,200000,827388.3969672887
2022-12-12,1036664.27175271,200000,836664.27175271
2022-12-13,1037891.8254291387,200000,837891.8254291387
2022-12-14,1027461.8086181649,200000,827461.8086181649
2022-12-15,1039862.5155140426,200000,839862.5155140426
2022-12-16,1032991.5805005813,200000,832991.5805005813
2022-12-17,1036160.4126342627,200000,836160.4126342627
2022-12-18,1043507.1125309485,200000,843507.1125309485
2022-12-19,1039949.7677843355,200000,839949.7677843355
2022-12-20,1034142.4797808152,200000,834142.4797808152
2022-12-21,1031048.7337086044,200000,831048.7337086044
2022-12-22,1024765.1796443707,200000,824765.1796443707
2022-12-23,1031948.0518701416,200000,831948.0518701416
2022-12-24,1034507.7290875517,200000,834507.7290875517
2022-12-25,1030647.0444612707,200000,830647.0444612707
2022-12-26,1034946.2190769016,200000,834946.2190769016
2022-12-27,1036006.3251424934,200000,836006.3251424934
2022-12-28,1034517.3476339956,200000,834517.3476339956
2022-12-29,1032411.1764542551,200000,832411.1764542551
2022-12-30,1036524.0245335426,200000,836524.0245335426
2022-12-31,1037910.0162368924,200000,837910.0162368924
2023-01-01,1030267.8794171676,200000,830267.8794171676
2023-01-02,1042794.0985184497,200000,842794.0985184497
2023-01-03,1035266.0577736335,200000,835266.0577736335
2023-01-04,1035872.8083651155,200000,835872.8083651155
2023-01-05,1039339.1941820105,200000,839339.1941820105
2023-01-06,1036983.7645373817,200000,836983.7645373817
2023-01-07,1040602.9288659669,200000,840602.9288659669
2023-01-08,1037292.4283377462,200000,837292.4283377462
2023-01-09,1032814.1824538714,200000,832814.1824538714
2023-01-10,1037703.4487684405,200000,837703.4487684405
2023-01-11,1030196.8619211431,200000,830196.8619211431
2023-01-12,1036477.8533019655,200000,836477.8533019655
2023-01-13,1035788.4666351972,200000,835788.4666351972
2023-01-14,1034933.5941173931,200000,834933.5941173931
2023-01-15,1035351.0526618977,200000,835351.0526618977
2023-01-16,1026604.0568069406,200000,826604.0568069406
2023-01-17,1033289.2393110605,200000,833289.2393110605
2023-01-18,1036516.6501708073,200000,836516.6501708073
2023-01-19,1036871.2694404252,200000,836871.2694404252
2023-01-20,1030953.1735911448,200000,830953.1735911448
2023-01-21,1042439.6503154347,200000,842439.6503154347
2023-01-22,1031799.7986853751,200000,831799.7986853751
2023-01-23,1040997.5207444177,200000,840997.5207444177
2023-01-24,1038305.768366479,200000,838305.768366479
2023-01-25,1032958.221823238,200000,832958.221823238
2023-01-26,1045085.474650841,200000,845085.474650841
2023-01-27,1030260.2978443475,200000,830260.2978443475
2023-01-28,1040843.8146865164,200000,840843.8146865164
2023-01-29,1041270.5172240178,200000,841270.5172240178
2023-01-30,1032934.066403756,200000,832934.066403756
2023-01-31,1043269.0557647974,200000,843269.0557647974
2023-02-01,1035076.0585068174,200000,835076.0585068174
2023-02-02,1037789.3210415479,200000,837789.3210415479
2023-02-03,1037667.0239043413,200000,837667.0239043413
2023-02-04,1035713.4328184689,200000,835713.4328184689
2023-02-05,1040458.579706957,200000,840458.579706957
2023-02-06,1040391.5437592556,200000,840391.5437592556
2023-02-07,1027701.0021056401,200000,827701.0021056401
2023-02-08,1042984.9250015583,200000,842984.9250015583
2023-02-09,1028170.3256623256,200000,828170.3256623256
2023-02-10,1041665.0784395487,200000,841665.0784395487
2023-02-11,1042155.4349173148,200000,842155.4349173148
2023-02-12,1031086.6388974374,200000,831086.6388974374
2023-02-13,1034506.9614240768,200000,834506.9614240768
2023-02-14,1031052.0713367566,200000,831052.0713367566
2023-02-15,1035525.5513430791,200000,835525.5513430791
2023-02-16,1035079.5468889305,200000,835079.5468889305
2023-02-17,1040537.5827865424,200000,840537.5827865424
2023-02-18,1043210.3856711301,200000,843210.3856711301
2023-02-19,1043656.8228098183,200000,843656.8228098183
2023-02-20,1033887.1254383135,200000,833887.1254383135
2023-02-21,1035671.4180178188,200000,835671.4180178188
2023-02-22,1028319.8982407732,200000,828319.8982407732
2023-02-23,1032727.3006847334,200000,832727.3006847334
2023-02-24,1041600.4709980382,200000,841600.4709980382
2023-02-25,1044873.6887656285,200000,844873.6887656285
2023-02-26,1030643.5921038241,200000,830643.5921038241
2023-02-27,1033872.5769827958,200000,833872.5769827958
2023-02-28,1036722.4313091021,200000,836722.4313091021
2023-03-01,1038274.8277033312,200000,838274.8277033312
2023-03-02,1032845.5661249614,200000,832845.5661249614
2023-03-03,1039033.4507622266,200000,839033.4507622266
2023-03-04,1034563.510619888,200000,834563.510619888
2023-03-05,1036880.0078161877,200000,836880.0078161877
2023-03-06,1039703.252225934,200000,839703.252225934
2023-03-07,1037023.5041503067,200000,837023.5041503067
2023-03-08,1034829.0251639556,200000,834829.0251639556
2023-03-09,1036482.4674122958,200000,836482.4674122958
2023-03-10,1036608.2634512347,200000,836608.2634512347
2023-03-11,1035219.5849131872,200000,835219.5849131872
2023-03-12,1035795.2215645987,200000,835795.2215645987
2023-03-13,1045101.9995457943,200000,845101.9995457943
2023-03-14,1039932.9227483134,200000,839932.9227483134
2023-03-15,1035670.4857337979,200000,835670.4857337979
2023-03-16,1040652.2211618338,200000,840652.2211618338
2023-03-17,1035517.9135058365,200000,835517.9135058365
2023-03-18,1043072.1959578863,200000,843072.1959578863
2023-03-19,1039074.34554628,200000,839074.34554628
2023-03-20,1036709.1856806049,200000,836709.1856806049
2023-03-21,1039503.8428450138,200000,839503.8428450138
2023-03-22,1029430.4392709564,200000,829430.4392709564
2023-03-23,1031670.5445020864,200000,831670.5445020864
2023-03-24,1031354.3186299766,200000,831354.3186299766
2023-03-25,1038058.2209511268,200000,838058.2209511268
2023-03-26,1046025.6422900702,200000,846025.6422900702
2023-03-27,1048539.1298389444,200000,848539.1298389444
2023-03-28,1040592.4464305214,200000,840592.4464305214
2023-03-29,1039925.9751133764,200000,839925.9751133764
2023-03-30,1028436.0258832269,200000,828436.0258832269
2023-03-31,1034747.5073706569,200000,834747.5073706569
2023-04-01,1033541.5194251223,200000,833541.5194251223
2023-04-02,1034395.7620087444,200000,834395.7620087444
2023-04-03,1036678.8427224125,200000,836678.8427224125
2023-04-04,1035178.6707421873,200000,835178.6707421873
2023-04-05,1027662.1863941305,200000,827662.1863941305
2023-04-06,1041317.7985419335,200000,841317.7985419335
2023-04-07,1032234.0939479832,200000,832234.0939479832
2023-04-08,1038813.6052125745,200000,838813.6052125745
2023-04-09,1048007.3460561051,200000,848007.3460561051
2023-04-10,1033059.5715647596,200000,833059.5715647596
2023-04-11,1025024.6187242966,200000,825024.6187242966
2023-04-12,1036265.5970439641,200000,836265.5970439641
2023-04-13,1043219.978143694,200000,843219.978143694
2023-04-14,1047526.4790551405,200000,847526.4790551405
2023-04-15,1031606.5556271119,200000,831606.5556271119
2023-04-16,1040257.3615308931,200000,840257.3615308931
2023-04-17,1035466.8749461466,200000,835466.8749461466
2023-04-18,1037283.2472738627,200000,837283.2472738627
2023-04-19,1051054.267595805,200000,851054.267595805
2023-04-20,1030337.2610340805,200000,830337.2610340805
2023-04-21,1039140.3727988657,200000,839140.3727988657
2023-04-22,1040229.7021655564,200000,840229.7021655564
2023-04-23,1043339.7297467624,200000,843339.7297467624
2023-04-24,1038420.2757047566,200000,838420.2757047566
2023-04-25,1039490.1744502592,200000,839490.1744502592
2023-04-26,1036011.2407309662,200000,836011.2407309662
2023-04-27,1039334.680089637,200000,839334.680089637
2023-04-28,1036292.645821261,200000,836292.645821261
2023-04-29,1041136.0284633648,200000,841136.0284633648
2023-04-30,1036199.6791492028,200000,836199.6791492028
2023-05-01,1039952.7946142684,200000,839952.7946142684
2023-05-02,1037940.540391669,200000,837940.540391669
2023-05-03,1043736.6675292912,200000,843736.6675292912
2023-05-04,1037869.0094728244,200000,837869.0094728244
2023-05-05,1029280.3775650689,200000,829280.3775650689
2023-05-06,1044474.7092250097,200000,844474.7092250097
2023-05-07,1033656.0020324631,200000,833656.0020324631
2023-05-08,1034935.3936588686,200000,834935.3936588686
2023-05-09,1035245.4806972317,200000,835245.4806972317
2023-05-10,1045115.5394486397,200000,845115.5394486397
2023-05-11,1027584.5397282286,200000,827584.5397282286
2023-05-12,1053971.2152817585,200000,853971.2152817585
2023-05-13,1043582.3184741252,200000,843582.3184741252
2023-05-14,1039437.7908147773,200000,839437.7908147773
2023-05-15,1038066.6880563864,200000,838066.6880563864
2023-05-16,1039788.4902490927,200000,839788.4902490927
2023-05-17,1040985.8938320376,200000,840985.8938320376
2023-05-18,1041625.9214352276,200000,841625.9214352276
2023-05-19,1041197.427650831,200000,841197.427650831
2023-05-20,1038886.8705424265,200000,838886.8705424265
2023-05-21,1037471.83684995,200000,837471.83684995
2023-05-22,1037721.7243485556,200000,837721.7243485556
2023-05-23,1037523.1111803962,200000,837523.1111803962
2023-05-24,1044186.0648818314,200000,844186.0648818314
2023-05-25,1041504.5598242369,200000,841504.5598242369
2023-05-26,1023854.3948548476,200000,823854.3948548476
2023-05-27,1041855.4037261542,200000,841855.4037261542
2023-05-28,1039569.1426324358,200000,839569.1426324358
2023-05-29,1038521.4796919489,200000,838521.4796919489
2023-05-30,1036691.9930240704,200000,836691.9930240704
2023-05-31,1044274.7107047813,200000,844274.7107047813
2023-06-01,1043411.3412308021,200000,843411.3412308021
2023-06-02,1034828.8823964061,200000,834828.8823964061
2023-06-03,1040748.0939864834,200000,840748.0939864834
2023-06-04,1033874.1106934907,200000,833874.1106934907
2023-06-05,1031853.865357589,200000,831853.865357589
2023-06-06,1035637.9318739203,200000,835637.9318739203
2023-06-07,1043103.0471741203,200000,843103.0471741203
2023-06-08,1043576.2668544234,200000,843576.2668544234
2023-06-09,1041395.630543366,200000,841395.630543366
2023-06-10,1042475.2441924559,200000,842475.2441924559
2023-06-11,1041450.2185091272,200000,841450.2185091272
2023-06-12,1035681.4809127741,200000,835681.4809127741
2023-06-13,1041068.0634275951,200000,841068.0634275951
2023-06-14,1042930.0601457002,200000,842930.0601457002
2023-06-15,1042719.0309839662,200000,842719.0309839662
2023-06-16,1044911.703007608,200000,844911.703007608
2023-06-17,1042528.2172015766,200000,842528.2172015766
2023-06-18,1040763.5008186155,200000,840763.5008186155
2023-06-19,1044376.5727878263,200000,844376.5727878263
2023-06-20,1038912.7771153352,200000,838912.7771153352
2023-06-21,1034655.5719707784,200000,834655.5719707784
2023-06-22,1038269.1722225347,200000,838269.1722225347
2023-06-23,1035379.5556335577,200000,835379.5556335577
2023-06-24,1035747.7392980545,200000,835747.7392980545
2023-06-25,1038420.5991346854,200000,838420.5991346854
2023-06-26,1035200.6546985996,200000,835200.6546985996
2023-06-27,1037642.5084707406,200000,837642.5084707406
2023-06-28,1029733.8045995034,200000,829733.8045995034
2023-06-29,1040287.9082864735,200000,840287.9082864735
2023-06-30,1039247.0289417563,200000,839247.0289417563
2023-07-01,1035175.1202249407,200000,835175.1202249407
2023-07-02,1042576.3535377801,200000,842576.3535377801
2023-07-03,1043987.5376990874,200000,843987.5376990874
2023-07-04,1031281.4495044462,200000,831281.4495044462
2023-07-05,1035525.1867487965,200000,835525.1867487965
2023-07-06,1035512.6607080275,200000,835512.6607080275
2023-07-07,1034678.4187667561,200000,834678.4187667561
2023-07-08,1043544.8702972956,200000,843544.8702972956
2023-07-09,1038447.9272091094,200000,838447.9272091094
2023-07-10,1038114.0455117568,200000,838114.0455117568
2023-07-11,1029436.8697116126,200000,829436.8697116126
2023-07-12,1042652.8335000289,200000,842652.8335000289
2023-07-13,1033299.0131900519,200000,833299.0131900519
2023-07-14,1039814.5301309873,200000,839814.5301309873
2023-07-15,1040921.3134847832,200000,840921.3134847832
2023-07-16,1046357.2835895219,200000,846357.2835895219
2023-07-17,1033029.4504300695,200000,833029.4504300695
2023-07-18,1024495.5534618974,200000,824495.5534618974
2023-07-19,1040531.9237801065,200000,840531.9237801065
2023-07-20,1048634.7937792288,200000,848634.7937792288
2023-07-21,1045846.5314517082,200000,845846.5314517082
2023-07-22,1040719.6585787205,200000,840719.6585787205
2023-07-23,1037232.7423895237,200000,837232.7423895237
2023-07-24,1043746.0981162068,200000,843746.0981162068
2023-07-25,1034862.3159498344,200000,834862.3159498344
2023-07-26,1042131.3976104744,200000,842131.3976104744
2023-07-27,1042296.5213748629,200000,842296.5213748629
2023-07-28,1045089.7819318606,200000,845089.7819318606
2023-07-29,1053606.594404258,200000,853606.5944042581
2023-07-30,1041789.9358609329,200000,841789.9358609329
2023-07-31,1037302.5997118381,200000,837302.5997118381
2023-08-01,1039739.1080947521,200000,839739.1080947521
2023-08-02,1031041.1619466029,200000,831041.1619466029
2023-08-03,1036432.5376309396,200000,836432.5376309396
2023-08-04,1037879.2529111559,200000,837879.2529111559
2023-08-05,1037324.7849273849,200000,837324.7849273849
2023-08-06,1040726.563092563,200000,840726.563092563
2023-08-07,1035872.2508858198,200000,835872.2508858198
2023-08-08,1045609.0656996897,200000,845609.0656996897
2023-08-09,1040024.5095029947,200000,840024.5095029947
2023-08-10,1039996.5343880472,200000,839996.5343880472
2023-08-11,1038423.124226512,200000,838423.124226512
2023-08-12,1040858.113043708,200000,840858.113043708
2023-08-13,1044227.2127630877,200000,844227.2127630877
2023-08-14,1035785.6321765316,200000,835785.6321765316
2023-08-15,1036850.2626250462,200000,836850.2626250462
2023-08-16,1038641.7767418757,200000,838641.7767418757
2023-08-17,1033450.6140837293,200000,833450.6140837293
2023-08-18,1036103.2412178244,200000,836103.2412178244
2023-08-19,1037837.987964045,200000,837837.987964045
2023-08-20,1044610.6000506685,200000,844610.6000506685
2023-08-21,1041571.022607451,200000,841571.022607451
2023-08-22,1041245.7273346154,200000,841245.7273346154
2023-08-23,1044551.8294039541,200000,844551.8294039541
2023-08-24,1039630.0424664537,200000,839630.0424664537
2023-08-25,1042288.7874734316,200000,842288.7874734316
2023-08-26,1039839.9162744611,200000,839839.9162744611
2023-08-27,1041702.3986014582,200000,841702.3986014582
2023-08-28,1037481.3553817386,200000,837481.3553817386
2023-08-29,1028220.6246937509,200000,828220.6246937509
2023-08-30,1039762.8764895379,200000,839762.8764895379
2023-08-31,1047567.5747963056,200000,847567.5747963056
2023-09-01,1045104.4729423503,200000,845104.4729423503
2023-09-02,1045319.9451694346,200000,845319.9451694346
2023-09-03,1046693.1731708464,200000,846693.1731708464
2023-09-04,1040975.3693319589,200000,840975.3693319589
2023-09-05,1041538.2217295162,200000,841538.2217295162
2023-09-06,1037482.945530653,200000,837482.945530653
2023-09-07,1039010.4025430259,200000,839010.4025430259
2023-09-08,1043689.1843873534,200000,843689.1843873534
2023-09-09,1046649.3126396781,200000,846649.3126396781
2023-09-10,1039952.2208907655,200000,839952.2208907655
2023-09-11,1038418.06776025,200000,838418.06776025
2023-09-12,1040691.2156941264,200000,840691.2156941264
2023-09-13,1043714.1714598255,200000,843714.1714598255
2023-09-14,1033508.4254498486,200000,833508.4254498486
2023-09-15,1029266.3565801667,200000,829266.3565801667
2023-09-16,1038014.1389137314,200000,838014.1389137314
2023-09-17,1034682.822846955,200000,834682.822846955
2023-09-18,1038265.2458036257,200000,838265.2458036257
2023-09-19,1040086.6070131114,200000,840086.6070131114
